dataset,fold_id,src_skill_id,dst_skill_id,relation_type,directed,weight_x,support_count,source_split,source_fold,support_source,support_interaction_ids_hash,support_question_ids_hash,construction_method,threshold,confidence,created_at,weight_y
kdd2010,0,1,9,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,44,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,31,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,12,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,30,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,59,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,57,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,39,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,27,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,82,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,94,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,25,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,48,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,50,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,61,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,51,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,43,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,32,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,62,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,37,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,63,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,66,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,65,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,75,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,78,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,79,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,77,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,70,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,67,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,72,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,73,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,81,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,68,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,76,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,74,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,80,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,69,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,64,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,71,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,46,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,85,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,84,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,88,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,83,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,86,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,87,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,90,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,89,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,91,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,1,92,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,29,10,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,29,56,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.157584,1.0
kdd2010,0,29,35,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,36,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,4,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,34,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,33,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,38,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,8,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,14,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,49,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,13,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,107,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,23,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,40,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,11,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,9,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,44,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,31,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,12,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,30,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,59,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,57,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,39,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,27,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,82,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,94,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,25,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,48,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,50,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,61,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,51,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,43,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,32,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,62,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,37,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,63,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,66,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,65,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,75,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,78,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,79,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,77,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,70,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,67,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,72,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,73,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,81,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,68,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,76,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,74,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,80,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,69,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,64,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,71,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,46,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,85,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,84,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,88,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,83,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,86,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,87,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,90,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,89,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,91,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,29,92,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,56,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,35,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,36,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,4,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,34,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,33,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,38,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,8,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,14,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,49,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,13,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,107,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,23,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,40,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,11,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,9,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,44,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,31,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,12,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,30,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,59,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,57,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,39,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,27,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,82,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,94,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,25,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,48,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,50,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,61,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,51,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,43,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,32,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,62,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,37,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,63,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,66,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,65,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,75,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,78,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,79,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,77,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,70,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,67,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,72,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,73,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,81,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,68,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,76,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,74,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,80,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,69,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,64,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,71,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,46,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,85,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,84,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,88,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,83,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,86,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,87,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,90,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,89,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,91,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,10,92,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,35,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,36,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,4,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,34,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,33,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,38,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,8,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,14,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,49,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,13,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,107,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
kdd2010,0,56,23,E_pre,True,1.0,10,train,0,train,hash,hash,temporal_heuristic,0,0.5,2026-05-12T11:14:40.158582,1.0
