interaction_id,learner_id,question_id,skill_id,timestamp,correct,dataset
5190,g209g5Vve6,3294,3,1132749361.0,0,algebra2005
5191,g209g5Vve6,3295,20,1132749405.0,0,algebra2005
5191,g209g5Vve6,3295,21,1132749405.0,0,algebra2005
5191,g209g5Vve6,3295,22,1132749405.0,0,algebra2005
5192,g209g5Vve6,3296,20,1132749459.0,1,algebra2005
5192,g209g5Vve6,3296,2,1132749459.0,1,algebra2005
5192,g209g5Vve6,3296,47,1132749459.0,1,algebra2005
5193,g209g5Vve6,3297,20,1132749506.0,1,algebra2005
5193,g209g5Vve6,3297,21,1132749506.0,1,algebra2005
5193,g209g5Vve6,3297,60,1132749506.0,1,algebra2005
5196,g209g5Vve6,3300,18,1132749509.0,0,algebra2005
5196,g209g5Vve6,3300,5,1132749509.0,0,algebra2005
5194,g209g5Vve6,3298,20,1132749576.0,0,algebra2005
5194,g209g5Vve6,3298,2,1132749576.0,0,algebra2005
5194,g209g5Vve6,3298,47,1132749576.0,0,algebra2005
5195,g209g5Vve6,3299,5,1132749600.0,0,algebra2005
5201,g209g5Vve6,3305,20,1132749843.0,0,algebra2005
5201,g209g5Vve6,3305,2,1132749843.0,0,algebra2005
5201,g209g5Vve6,3305,14,1132749843.0,0,algebra2005
5200,g209g5Vve6,3304,5,1132749897.0,0,algebra2005
5197,g209g5Vve6,3301,51,1132750091.0,1,algebra2005
5198,g209g5Vve6,3302,12,1132750096.0,0,algebra2005
5199,g209g5Vve6,3303,8,1132750106.0,1,algebra2005
5199,g209g5Vve6,3303,9,1132750106.0,1,algebra2005
5202,g209g5Vve6,3306,12,1132750242.0,1,algebra2005
5203,g209g5Vve6,3307,9,1132750251.0,1,algebra2005
5203,g209g5Vve6,3307,23,1132750251.0,1,algebra2005
5206,g209g5Vve6,3304,5,1133525572.0,0,algebra2005
5204,g209g5Vve6,3308,12,1133526119.0,1,algebra2005
5205,g209g5Vve6,3309,9,1133526134.0,1,algebra2005
5205,g209g5Vve6,3309,23,1133526134.0,1,algebra2005
5207,g209g5Vve6,3310,12,1133526171.0,1,algebra2005
5207,g209g5Vve6,3310,38,1133526171.0,1,algebra2005
5208,g209g5Vve6,3305,20,1133526174.0,1,algebra2005
5208,g209g5Vve6,3305,2,1133526174.0,1,algebra2005
5208,g209g5Vve6,3305,14,1133526174.0,1,algebra2005
5209,g209g5Vve6,3311,15,1133526178.0,0,algebra2005
5216,g209g5Vve6,3318,15,1133526277.0,0,algebra2005
5211,g209g5Vve6,3313,16,1133526285.0,0,algebra2005
5210,g209g5Vve6,3312,17,1133526365.0,1,algebra2005
5213,g209g5Vve6,3315,16,1133526390.0,0,algebra2005
5212,g209g5Vve6,3314,17,1133526398.0,1,algebra2005
5214,g209g5Vve6,3316,61,1133526462.0,0,algebra2005
5215,g209g5Vve6,3317,61,1133526482.0,1,algebra2005
5217,g209g5Vve6,3319,10,1133526606.0,0,algebra2005
5218,g209g5Vve6,3320,1,1133526615.0,1,algebra2005
5219,g209g5Vve6,3321,10,1133526640.0,1,algebra2005
5220,g209g5Vve6,3322,10,1133526668.0,1,algebra2005
5222,g209g5Vve6,3324,3,1133526672.0,0,algebra2005
5222,g209g5Vve6,3324,21,1133526672.0,0,algebra2005
5222,g209g5Vve6,3324,4,1133526672.0,0,algebra2005
5221,g209g5Vve6,3323,2,1133526755.0,0,algebra2005
5221,g209g5Vve6,3323,3,1133526755.0,0,algebra2005
5221,g209g5Vve6,3323,4,1133526755.0,0,algebra2005
5223,g209g5Vve6,3325,5,1133526839.0,1,algebra2005
5224,g209g5Vve6,3326,5,1133526847.0,1,algebra2005
5225,g209g5Vve6,3327,5,1133526903.0,1,algebra2005
5226,g209g5Vve6,3328,12,1133527084.0,0,algebra2005
5227,g209g5Vve6,3329,8,1133527129.0,1,algebra2005
5227,g209g5Vve6,3329,9,1133527129.0,1,algebra2005
5228,g209g5Vve6,3330,2,1133527140.0,0,algebra2005
5228,g209g5Vve6,3330,14,1133527140.0,0,algebra2005
5228,g209g5Vve6,3330,4,1133527140.0,0,algebra2005
5229,g209g5Vve6,3331,12,1133527177.0,1,algebra2005
5230,g209g5Vve6,3332,8,1133527184.0,1,algebra2005
5230,g209g5Vve6,3332,9,1133527184.0,1,algebra2005
5231,g209g5Vve6,3333,21,1133527189.0,1,algebra2005
5231,g209g5Vve6,3333,14,1133527189.0,1,algebra2005
5231,g209g5Vve6,3333,4,1133527189.0,1,algebra2005
5232,g209g5Vve6,3334,26,1133527256.0,1,algebra2005
5233,g209g5Vve6,3335,12,1133527263.0,1,algebra2005
5234,g209g5Vve6,3336,8,1133527269.0,1,algebra2005
5234,g209g5Vve6,3336,9,1133527269.0,1,algebra2005
5235,g209g5Vve6,3337,51,1133527346.0,0,algebra2005
5236,g209g5Vve6,3338,12,1133527396.0,0,algebra2005
5237,g209g5Vve6,3339,8,1133527409.0,1,algebra2005
5237,g209g5Vve6,3339,9,1133527409.0,1,algebra2005
5238,g209g5Vve6,3340,15,1133527424.0,1,algebra2005
5239,g209g5Vve6,3341,15,1133527434.0,1,algebra2005
5242,g209g5Vve6,3344,16,1133527441.0,0,algebra2005
5240,g209g5Vve6,3342,17,1133527511.0,1,algebra2005
5241,g209g5Vve6,3343,16,1133527516.0,0,algebra2005
5243,g209g5Vve6,3345,16,1133527524.0,1,algebra2005
5244,g209g5Vve6,3346,16,1133527551.0,1,algebra2005
5245,g209g5Vve6,3347,17,1133527572.0,1,algebra2005
5246,g209g5Vve6,3348,61,1133527587.0,1,algebra2005
5247,g209g5Vve6,3349,61,1133527619.0,1,algebra2005
5248,g209g5Vve6,3350,1,1133527674.0,1,algebra2005
5249,g209g5Vve6,3351,10,1133527701.0,1,algebra2005
5250,g209g5Vve6,3352,10,1133527748.0,1,algebra2005
5251,g209g5Vve6,3353,2,1133527751.0,0,algebra2005
5251,g209g5Vve6,3353,3,1133527751.0,0,algebra2005
5251,g209g5Vve6,3353,4,1133527751.0,0,algebra2005
5252,g209g5Vve6,3354,2,1133527833.0,1,algebra2005
5252,g209g5Vve6,3354,3,1133527833.0,1,algebra2005
5252,g209g5Vve6,3354,4,1133527833.0,1,algebra2005
5253,g209g5Vve6,3355,5,1133527841.0,1,algebra2005
5254,g209g5Vve6,3356,5,1134133543.0,1,algebra2005
5255,g209g5Vve6,3357,5,1134133544.0,1,algebra2005
5256,g209g5Vve6,3358,12,1134133615.0,0,algebra2005
5257,g209g5Vve6,3359,8,1134133627.0,1,algebra2005
5257,g209g5Vve6,3359,9,1134133627.0,1,algebra2005
5258,g209g5Vve6,3360,2,1134133637.0,1,algebra2005
5258,g209g5Vve6,3360,14,1134133637.0,1,algebra2005
5258,g209g5Vve6,3360,4,1134133637.0,1,algebra2005
5259,g209g5Vve6,3361,51,1134133695.0,0,algebra2005
5260,g209g5Vve6,3362,8,1134133720.0,1,algebra2005
5260,g209g5Vve6,3362,9,1134133720.0,1,algebra2005
5261,g209g5Vve6,3363,15,1134133732.0,0,algebra2005
5262,g209g5Vve6,3364,15,1134133756.0,0,algebra2005
5263,g209g5Vve6,3365,16,1134133935.0,1,algebra2005
5264,g209g5Vve6,3366,17,1134133974.0,1,algebra2005
5265,g209g5Vve6,3367,16,1134133976.0,1,algebra2005
5266,g209g5Vve6,3368,17,1134133990.0,1,algebra2005
5267,g209g5Vve6,3369,61,1134133992.0,1,algebra2005
5268,g209g5Vve6,3370,61,1134134007.0,1,algebra2005
5269,g209g5Vve6,3371,1,1134134088.0,1,algebra2005
5270,g209g5Vve6,3372,10,1134134230.0,1,algebra2005
5271,g209g5Vve6,3373,10,1134134238.0,1,algebra2005
5272,g209g5Vve6,3374,2,1134134241.0,1,algebra2005
5272,g209g5Vve6,3374,3,1134134241.0,1,algebra2005
5272,g209g5Vve6,3374,4,1134134241.0,1,algebra2005
5273,g209g5Vve6,3375,2,1134134344.0,1,algebra2005
5273,g209g5Vve6,3375,3,1134134344.0,1,algebra2005
5273,g209g5Vve6,3375,4,1134134344.0,1,algebra2005
5274,g209g5Vve6,3376,5,1134134354.0,1,algebra2005
5275,g209g5Vve6,3377,5,1134134378.0,1,algebra2005
5276,g209g5Vve6,3378,5,1134134392.0,1,algebra2005
5277,g209g5Vve6,3379,12,1134134414.0,1,algebra2005
5278,g209g5Vve6,3380,8,1134134420.0,1,algebra2005
5278,g209g5Vve6,3380,9,1134134420.0,1,algebra2005
5279,g209g5Vve6,3381,2,1134134437.0,1,algebra2005
5279,g209g5Vve6,3381,14,1134134437.0,1,algebra2005
5279,g209g5Vve6,3381,4,1134134437.0,1,algebra2005
5280,g209g5Vve6,3382,51,1134134480.0,0,algebra2005
5281,g209g5Vve6,3383,12,1134134534.0,1,algebra2005
5282,g209g5Vve6,3384,8,1134134549.0,1,algebra2005
5282,g209g5Vve6,3384,9,1134134549.0,1,algebra2005
5283,g209g5Vve6,3385,15,1134134563.0,1,algebra2005
5284,g209g5Vve6,3386,15,1134134584.0,1,algebra2005
5285,g209g5Vve6,3387,16,1134134587.0,1,algebra2005
5286,g209g5Vve6,3388,16,1134134638.0,1,algebra2005
5287,g209g5Vve6,3389,17,1134134645.0,1,algebra2005
5288,g209g5Vve6,3390,61,1134562430.0,1,algebra2005
5289,g209g5Vve6,3391,61,1134562454.0,1,algebra2005
5290,g209g5Vve6,3392,10,1134562478.0,0,algebra2005
5291,g209g5Vve6,3393,1,1134562490.0,1,algebra2005
5292,g209g5Vve6,3394,10,1134562500.0,1,algebra2005
5293,g209g5Vve6,3395,10,1134562508.0,1,algebra2005
5294,g209g5Vve6,3396,20,1134562510.0,0,algebra2005
5294,g209g5Vve6,3396,21,1134562510.0,0,algebra2005
5294,g209g5Vve6,3396,22,1134562510.0,0,algebra2005
5295,g209g5Vve6,3397,20,1134562571.0,0,algebra2005
5295,g209g5Vve6,3397,2,1134562571.0,0,algebra2005
5295,g209g5Vve6,3397,3,1134562571.0,0,algebra2005
5301,g209g5Vve6,3403,20,1134562627.0,0,algebra2005
5301,g209g5Vve6,3403,2,1134562627.0,0,algebra2005
5301,g209g5Vve6,3403,14,1134562627.0,0,algebra2005
5298,g209g5Vve6,3400,20,1134562641.0,0,algebra2005
5298,g209g5Vve6,3400,21,1134562641.0,0,algebra2005
5298,g209g5Vve6,3400,25,1134562641.0,0,algebra2005
5296,g209g5Vve6,3398,5,1134562654.0,0,algebra2005
5297,g209g5Vve6,3399,5,1134562662.0,0,algebra2005
5299,g209g5Vve6,3401,12,1134562763.0,1,algebra2005
5299,g209g5Vve6,3401,13,1134562763.0,1,algebra2005
5300,g209g5Vve6,3402,8,1134562769.0,1,algebra2005
5300,g209g5Vve6,3402,9,1134562769.0,1,algebra2005
5302,g209g5Vve6,3404,51,1134562804.0,1,algebra2005
5303,g209g5Vve6,3405,12,1134562810.0,1,algebra2005
5303,g209g5Vve6,3405,13,1134562810.0,1,algebra2005
5304,g209g5Vve6,3406,8,1134562819.0,1,algebra2005
5304,g209g5Vve6,3406,9,1134562819.0,1,algebra2005
5305,g209g5Vve6,3407,15,1134562828.0,0,algebra2005
5310,g209g5Vve6,3412,15,1134562845.0,0,algebra2005
5306,g209g5Vve6,3408,16,1134562873.0,1,algebra2005
5307,g209g5Vve6,3409,17,1134562911.0,1,algebra2005
5308,g209g5Vve6,3410,16,1134562916.0,1,algebra2005
5309,g209g5Vve6,3411,16,1134562921.0,0,algebra2005
5311,g209g5Vve6,3413,61,1134562934.0,1,algebra2005
5312,g209g5Vve6,3414,61,1134562958.0,1,algebra2005
5313,g209g5Vve6,3415,12,1136551657.0,1,algebra2005
5313,g209g5Vve6,3415,13,1136551657.0,1,algebra2005
5314,g209g5Vve6,3416,9,1136551702.0,1,algebra2005
5314,g209g5Vve6,3416,23,1136551702.0,1,algebra2005
5315,g209g5Vve6,3417,12,1136551720.0,1,algebra2005
5315,g209g5Vve6,3417,13,1136551720.0,1,algebra2005
5316,g209g5Vve6,3418,9,1136551728.0,1,algebra2005
5316,g209g5Vve6,3418,23,1136551728.0,1,algebra2005
5317,g209g5Vve6,3419,12,1136551744.0,1,algebra2005
5318,g209g5Vve6,3420,9,1136551752.0,1,algebra2005
5318,g209g5Vve6,3420,23,1136551752.0,1,algebra2005
5319,g209g5Vve6,3421,12,1136551769.0,0,algebra2005
5319,g209g5Vve6,3421,13,1136551769.0,0,algebra2005
5320,g209g5Vve6,3422,30,1136551805.0,0,algebra2005
5321,g209g5Vve6,3423,26,1136551828.0,1,algebra2005
5322,g209g5Vve6,3424,29,1136551832.0,0,algebra2005
5323,g209g5Vve6,3425,8,1136551851.0,1,algebra2005
5323,g209g5Vve6,3425,9,1136551851.0,1,algebra2005
5324,g209g5Vve6,3426,31,1136551858.0,1,algebra2005
5325,g209g5Vve6,3427,12,1136981559.0,1,algebra2005
5325,g209g5Vve6,3427,13,1136981559.0,1,algebra2005
5326,g209g5Vve6,3428,30,1136981575.0,1,algebra2005
5327,g209g5Vve6,3429,26,1136981590.0,1,algebra2005
5328,g209g5Vve6,3430,29,1136981596.0,0,algebra2005
5329,g209g5Vve6,3431,9,1136981651.0,1,algebra2005
5329,g209g5Vve6,3431,23,1136981651.0,1,algebra2005
5330,g209g5Vve6,3432,31,1136981669.0,1,algebra2005
5331,g209g5Vve6,3433,12,1136981695.0,0,algebra2005
5332,g209g5Vve6,3434,30,1136981747.0,0,algebra2005
5333,g209g5Vve6,3435,26,1136981783.0,0,algebra2005
5334,g209g5Vve6,3436,29,1136981811.0,0,algebra2005
5335,g209g5Vve6,3437,8,1136981824.0,1,algebra2005
5335,g209g5Vve6,3437,9,1136981824.0,1,algebra2005
5336,g209g5Vve6,3438,31,1136981838.0,1,algebra2005
5337,g209g5Vve6,3439,12,1136981861.0,1,algebra2005
5338,g209g5Vve6,3440,30,1136981895.0,1,algebra2005
5339,g209g5Vve6,3441,26,1136981906.0,1,algebra2005
5340,g209g5Vve6,3442,29,1136981910.0,0,algebra2005
5341,g209g5Vve6,3443,9,1136981922.0,1,algebra2005
5341,g209g5Vve6,3443,23,1136981922.0,1,algebra2005
5342,g209g5Vve6,3444,31,1136981928.0,1,algebra2005
5343,g209g5Vve6,3445,12,1136981969.0,1,algebra2005
5344,g209g5Vve6,3446,30,1136981987.0,1,algebra2005
5345,g209g5Vve6,3447,26,1136982159.0,1,algebra2005
5346,g209g5Vve6,3424,29,1136982163.0,0,algebra2005
5347,g209g5Vve6,3448,9,1136982173.0,1,algebra2005
5347,g209g5Vve6,3448,23,1136982173.0,1,algebra2005
5348,g209g5Vve6,3449,31,1136982186.0,1,algebra2005
5349,g209g5Vve6,3450,59,1136982225.0,0,algebra2005
5350,g209g5Vve6,3451,11,1136982305.0,0,algebra2005
5351,g209g5Vve6,3452,51,1136982356.0,0,algebra2005
5352,g209g5Vve6,3453,8,1136982459.0,1,algebra2005
5352,g209g5Vve6,3453,9,1136982459.0,1,algebra2005
5353,g209g5Vve6,3454,59,1136982471.0,1,algebra2005
5354,g209g5Vve6,3455,11,1136982503.0,1,algebra2005
5355,g209g5Vve6,3456,51,1136982507.0,1,algebra2005
5356,g209g5Vve6,3457,8,1136982512.0,1,algebra2005
5356,g209g5Vve6,3457,9,1136982512.0,1,algebra2005
5357,g209g5Vve6,3458,59,1136982520.0,0,algebra2005
5358,g209g5Vve6,3459,11,1136982561.0,1,algebra2005
5359,g209g5Vve6,3460,51,1136982568.0,1,algebra2005
5360,g209g5Vve6,3461,8,1136982609.0,1,algebra2005
5360,g209g5Vve6,3461,9,1136982609.0,1,algebra2005
5361,g209g5Vve6,3462,59,1136982618.0,1,algebra2005
5362,g209g5Vve6,3463,11,1136982623.0,0,algebra2005
5362,g209g5Vve6,3463,31,1136982623.0,0,algebra2005
5363,g209g5Vve6,3464,44,1136983059.0,0,algebra2005
5363,g209g5Vve6,3464,32,1136983059.0,0,algebra2005
5363,g209g5Vve6,3464,29,1136983059.0,0,algebra2005
5364,g209g5Vve6,3465,51,1136983430.0,0,algebra2005
5365,g209g5Vve6,3466,30,1136983707.0,1,algebra2005
5366,g209g5Vve6,3467,26,1136983731.0,1,algebra2005
5367,g209g5Vve6,3468,26,1136983762.0,1,algebra2005
5368,g209g5Vve6,3469,8,1136983778.0,1,algebra2005
5368,g209g5Vve6,3469,9,1136983778.0,1,algebra2005
5369,g209g5Vve6,3470,31,1136983785.0,1,algebra2005
5370,g209g5Vve6,3471,59,1136983805.0,1,algebra2005
5371,g209g5Vve6,3472,31,1136983812.0,1,algebra2005
5372,g209g5Vve6,3473,59,1137154678.0,1,algebra2005
5373,g209g5Vve6,3474,11,1137154719.0,1,algebra2005
5373,g209g5Vve6,3474,31,1137154719.0,1,algebra2005
5374,g209g5Vve6,3475,44,1137154881.0,0,algebra2005
5374,g209g5Vve6,3475,32,1137154881.0,0,algebra2005
5375,g209g5Vve6,3476,51,1137155355.0,0,algebra2005
5376,g209g5Vve6,3477,30,1137155522.0,1,algebra2005
5377,g209g5Vve6,3478,26,1137155743.0,1,algebra2005
5378,g209g5Vve6,3479,9,1137155760.0,1,algebra2005
5378,g209g5Vve6,3479,23,1137155760.0,1,algebra2005
5379,g209g5Vve6,3480,31,1137155767.0,1,algebra2005
5380,g209g5Vve6,3481,59,1137155777.0,1,algebra2005
5381,g209g5Vve6,3482,11,1137155783.0,1,algebra2005
5381,g209g5Vve6,3482,31,1137155783.0,1,algebra2005
5382,g209g5Vve6,3464,44,1137155821.0,0,algebra2005
5382,g209g5Vve6,3464,32,1137155821.0,0,algebra2005
5382,g209g5Vve6,3464,29,1137155821.0,0,algebra2005
5383,g209g5Vve6,3483,51,1137155963.0,0,algebra2005
5384,g209g5Vve6,3484,30,1137155991.0,0,algebra2005
5384,g209g5Vve6,3484,26,1137155991.0,0,algebra2005
5385,g209g5Vve6,3485,26,1137156122.0,1,algebra2005
5386,g209g5Vve6,3486,8,1137156219.0,0,algebra2005
5386,g209g5Vve6,3486,9,1137156219.0,0,algebra2005
5387,g209g5Vve6,3487,31,1137156234.0,1,algebra2005
5388,g209g5Vve6,3488,51,1137156246.0,0,algebra2005
5389,g209g5Vve6,3489,12,1137156264.0,1,algebra2005
5389,g209g5Vve6,3489,13,1137156264.0,1,algebra2005
5390,g209g5Vve6,3490,9,1137156269.0,1,algebra2005
5390,g209g5Vve6,3490,23,1137156269.0,1,algebra2005
5391,g209g5Vve6,3491,51,1137156278.0,1,algebra2005
5392,g209g5Vve6,3492,12,1137156284.0,1,algebra2005
5393,g209g5Vve6,3493,8,1137156292.0,1,algebra2005
5393,g209g5Vve6,3493,9,1137156292.0,1,algebra2005
5394,g209g5Vve6,3494,51,1137156305.0,1,algebra2005
5395,g209g5Vve6,3495,12,1137156315.0,1,algebra2005
5395,g209g5Vve6,3495,13,1137156315.0,1,algebra2005
5396,g209g5Vve6,3496,8,1137156318.0,1,algebra2005
5396,g209g5Vve6,3496,9,1137156318.0,1,algebra2005
5397,g209g5Vve6,3497,51,1137156326.0,1,algebra2005
5398,g209g5Vve6,3498,12,1137156345.0,1,algebra2005
5398,g209g5Vve6,3498,13,1137156345.0,1,algebra2005
5399,g209g5Vve6,3499,8,1137156348.0,1,algebra2005
5399,g209g5Vve6,3499,9,1137156348.0,1,algebra2005
5400,g209g5Vve6,3500,51,1137156356.0,1,algebra2005
5401,g209g5Vve6,3501,30,1137156361.0,1,algebra2005
5402,g209g5Vve6,3502,28,1137156378.0,1,algebra2005
5403,g209g5Vve6,3503,32,1137156427.0,1,algebra2005
5403,g209g5Vve6,3503,29,1137156427.0,1,algebra2005
5404,g209g5Vve6,3504,12,1137156431.0,1,algebra2005
5404,g209g5Vve6,3504,13,1137156431.0,1,algebra2005
5405,g209g5Vve6,3505,30,1137156438.0,1,algebra2005
5406,g209g5Vve6,3506,8,1137156447.0,1,algebra2005
5406,g209g5Vve6,3506,9,1137156447.0,1,algebra2005
5407,g209g5Vve6,3507,31,1137156451.0,1,algebra2005
5408,g209g5Vve6,3508,51,1137156460.0,0,algebra2005
5409,g209g5Vve6,3509,30,1137156480.0,1,algebra2005
5410,g209g5Vve6,3510,26,1137156488.0,1,algebra2005
5411,g209g5Vve6,3503,32,1137156517.0,0,algebra2005
5411,g209g5Vve6,3503,29,1137156517.0,0,algebra2005
5412,g209g5Vve6,3511,12,1137156527.0,1,algebra2005
5413,g209g5Vve6,3512,30,1137156532.0,1,algebra2005
5414,g209g5Vve6,3513,26,1137156538.0,1,algebra2005
5415,g209g5Vve6,3514,8,1137156543.0,1,algebra2005
5415,g209g5Vve6,3514,9,1137156543.0,1,algebra2005
5416,g209g5Vve6,3515,31,1137156548.0,1,algebra2005
5417,g209g5Vve6,3516,51,1137588153.0,1,algebra2005
5418,g209g5Vve6,3517,30,1137588162.0,1,algebra2005
5419,g209g5Vve6,3518,26,1137588173.0,1,algebra2005
5420,g209g5Vve6,3503,32,1137588223.0,1,algebra2005
5420,g209g5Vve6,3503,29,1137588223.0,1,algebra2005
5421,g209g5Vve6,3519,8,1137588225.0,1,algebra2005
5421,g209g5Vve6,3519,9,1137588225.0,1,algebra2005
5422,g209g5Vve6,3520,31,1137588231.0,1,algebra2005
5423,g209g5Vve6,3521,51,1137588364.0,0,algebra2005
5424,g209g5Vve6,3522,12,1137588483.0,1,algebra2005
5424,g209g5Vve6,3522,13,1137588483.0,1,algebra2005
5425,g209g5Vve6,3523,9,1137588491.0,0,algebra2005
5425,g209g5Vve6,3523,23,1137588491.0,0,algebra2005
5426,g209g5Vve6,3524,51,1137588534.0,1,algebra2005
5427,g209g5Vve6,3525,12,1137588567.0,1,algebra2005
5428,g209g5Vve6,3526,8,1137588580.0,1,algebra2005
5428,g209g5Vve6,3526,9,1137588580.0,1,algebra2005
5429,g209g5Vve6,3527,51,1137588609.0,0,algebra2005
5430,g209g5Vve6,3528,12,1137588624.0,1,algebra2005
5431,g209g5Vve6,3529,9,1137588630.0,1,algebra2005
5431,g209g5Vve6,3529,23,1137588630.0,1,algebra2005
5432,g209g5Vve6,3530,51,1137588639.0,0,algebra2005
5433,g209g5Vve6,3531,51,1137759921.0,0,algebra2005
5434,g209g5Vve6,3532,12,1137760033.0,1,algebra2005
5434,g209g5Vve6,3532,13,1137760033.0,1,algebra2005
5435,g209g5Vve6,3533,9,1137760047.0,1,algebra2005
5435,g209g5Vve6,3533,23,1137760047.0,1,algebra2005
5436,g209g5Vve6,3534,51,1137760076.0,0,algebra2005
5437,g209g5Vve6,3535,12,1137760094.0,1,algebra2005
5437,g209g5Vve6,3535,13,1137760094.0,1,algebra2005
5438,g209g5Vve6,3536,8,1137760100.0,1,algebra2005
5438,g209g5Vve6,3536,9,1137760100.0,1,algebra2005
5439,g209g5Vve6,3537,51,1137760110.0,1,algebra2005
5440,g209g5Vve6,3538,12,1137760118.0,0,algebra2005
5440,g209g5Vve6,3538,13,1137760118.0,0,algebra2005
5441,g209g5Vve6,3539,8,1137760145.0,1,algebra2005
5441,g209g5Vve6,3539,9,1137760145.0,1,algebra2005
5442,g209g5Vve6,3540,51,1137760154.0,0,algebra2005
5443,g209g5Vve6,3541,12,1137760221.0,1,algebra2005
5443,g209g5Vve6,3541,13,1137760221.0,1,algebra2005
5444,g209g5Vve6,3542,9,1137760227.0,1,algebra2005
5444,g209g5Vve6,3542,23,1137760227.0,1,algebra2005
5445,g209g5Vve6,3543,51,1137760236.0,1,algebra2005
5446,g209g5Vve6,3544,12,1137760287.0,1,algebra2005
5447,g209g5Vve6,3545,8,1137760292.0,1,algebra2005
5447,g209g5Vve6,3545,9,1137760292.0,1,algebra2005
5448,g209g5Vve6,3546,51,1137760309.0,1,algebra2005
5449,g209g5Vve6,3547,12,1137760330.0,1,algebra2005
5449,g209g5Vve6,3547,13,1137760330.0,1,algebra2005
5450,g209g5Vve6,3548,9,1137760336.0,0,algebra2005
5450,g209g5Vve6,3548,23,1137760336.0,0,algebra2005
5451,g209g5Vve6,3549,51,1137760357.0,1,algebra2005
5452,g209g5Vve6,3550,30,1137760366.0,1,algebra2005
5453,g209g5Vve6,3551,26,1137760387.0,1,algebra2005
5454,g209g5Vve6,3552,29,1137760471.0,1,algebra2005
5455,g209g5Vve6,3553,12,1137760480.0,1,algebra2005
5456,g209g5Vve6,3554,30,1137760536.0,1,algebra2005
5457,g209g5Vve6,3555,26,1137760553.0,0,algebra2005
5458,g209g5Vve6,3556,9,1137760644.0,1,algebra2005
5458,g209g5Vve6,3556,23,1137760644.0,1,algebra2005
5459,g209g5Vve6,3557,31,1137760681.0,1,algebra2005
5460,g209g5Vve6,3558,51,1137760694.0,0,algebra2005
5461,g209g5Vve6,3559,30,1137760718.0,1,algebra2005
5462,g209g5Vve6,3560,26,1137760735.0,1,algebra2005
5463,g209g5Vve6,3552,29,1137760805.0,1,algebra2005
5464,g209g5Vve6,3561,12,1137760812.0,1,algebra2005
5465,g209g5Vve6,3562,30,1137760841.0,1,algebra2005
5466,g209g5Vve6,3563,26,1137760855.0,1,algebra2005
5467,g209g5Vve6,3564,9,1137760879.0,1,algebra2005
5467,g209g5Vve6,3564,23,1137760879.0,1,algebra2005
5468,g209g5Vve6,3565,31,1137760888.0,1,algebra2005
5469,g209g5Vve6,3566,51,1137760959.0,0,algebra2005
5470,g209g5Vve6,3567,30,1137760995.0,1,algebra2005
5471,g209g5Vve6,3568,26,1137761013.0,1,algebra2005
5472,g209g5Vve6,3552,29,1137761047.0,1,algebra2005
5473,g209g5Vve6,3569,12,1137761053.0,1,algebra2005
5473,g209g5Vve6,3569,13,1137761053.0,1,algebra2005
5474,g209g5Vve6,3570,30,1137761060.0,1,algebra2005
5475,g209g5Vve6,3571,26,1137761069.0,1,algebra2005
5476,g209g5Vve6,3572,8,1137761078.0,1,algebra2005
5476,g209g5Vve6,3572,9,1137761078.0,1,algebra2005
5477,g209g5Vve6,3573,31,1137761083.0,1,algebra2005
5478,g209g5Vve6,3574,51,1137761096.0,1,algebra2005
5479,g209g5Vve6,3575,12,1137761107.0,1,algebra2005
5480,g209g5Vve6,3576,8,1137761118.0,1,algebra2005
5480,g209g5Vve6,3576,9,1137761118.0,1,algebra2005
5481,g209g5Vve6,3577,51,1137761128.0,1,algebra2005
5482,g209g5Vve6,3578,12,1137761145.0,1,algebra2005
5482,g209g5Vve6,3578,13,1137761145.0,1,algebra2005
5483,g209g5Vve6,3579,8,1137761156.0,1,algebra2005
5483,g209g5Vve6,3579,9,1137761156.0,1,algebra2005
5484,g209g5Vve6,3580,51,1137761168.0,0,algebra2005
5485,g209g5Vve6,3581,12,1137761188.0,1,algebra2005
5485,g209g5Vve6,3581,13,1137761188.0,1,algebra2005
5486,g209g5Vve6,3582,8,1137761194.0,1,algebra2005
5486,g209g5Vve6,3582,9,1137761194.0,1,algebra2005
5487,g209g5Vve6,3583,51,1137761203.0,0,algebra2005
5488,g209g5Vve6,3584,12,1137761227.0,1,algebra2005
5488,g209g5Vve6,3584,13,1137761227.0,1,algebra2005
5489,g209g5Vve6,3585,9,1137761235.0,1,algebra2005
5489,g209g5Vve6,3585,23,1137761235.0,1,algebra2005
5490,g209g5Vve6,3586,51,1137761257.0,1,algebra2005
5491,g209g5Vve6,3587,12,1137761267.0,1,algebra2005
5492,g209g5Vve6,3588,8,1137761273.0,1,algebra2005
5492,g209g5Vve6,3588,9,1137761273.0,1,algebra2005
5493,g209g5Vve6,3589,51,1137761287.0,1,algebra2005
5494,g209g5Vve6,3590,12,1137761294.0,1,algebra2005
5494,g209g5Vve6,3590,13,1137761294.0,1,algebra2005
5495,g209g5Vve6,3591,9,1137761298.0,0,algebra2005
5495,g209g5Vve6,3591,23,1137761298.0,0,algebra2005
5496,g209g5Vve6,3592,51,1137761323.0,1,algebra2005
5497,g209g5Vve6,3593,30,1137761337.0,1,algebra2005
5498,g209g5Vve6,3594,26,1137761380.0,1,algebra2005
